file,measure,pitch,fingering,part
annotated_piano5_cornflower_page2,14,C4,2.0,P2
annotated_piano5_cornflower_page2,14,B3,1.0,P2
annotated_piano5_cornflower_page2,14,G3,4.0,P2
Eine_Kleine,1,G4,,P1
Eine_Kleine,1,D4,,P1
Eine_Kleine,1,G3,,P1
Eine_Kleine,1,D3,,P1
Eine_Kleine,2,G4,,P1
Eine_Kleine,2,D4,,P1
Eine_Kleine,2,B4,,P1
Eine_Kleine,2,D5,,P1
Eine_Kleine,2,G3,,P1
Eine_Kleine,2,D3,,P1
Eine_Kleine,2,B3,,P1
Eine_Kleine,3,C5,,P1
Eine_Kleine,3,A4,,P1
Eine_Kleine,3,C4,,P1
Eine_Kleine,3,A3,,P1
Eine_Kleine,4,C5,,P1
Eine_Kleine,4,A4,,P1
Eine_Kleine,4,F#4,,P1
Eine_Kleine,4,D4,,P1
Eine_Kleine,4,C4,,P1
Eine_Kleine,4,A3,,P1
Eine_Kleine,4,F#3,,P1
Eine_Kleine,4,D3,,P1
Eine_Kleine,5,B3,,P1
Eine_Kleine,5,D4,,P1
Eine_Kleine,5,G4,,P1
Eine_Kleine,5,B4,,P1
Eine_Kleine,5,A4,,P1
Eine_Kleine,6,G4,,P1
Eine_Kleine,6,F#4,,P1
Eine_Kleine,6,A4,,P1
Eine_Kleine,6,C5,,P1
Eine_Kleine,6,C4,,P1
Eine_Kleine,6,D4,,P1
Eine_Kleine,7,A4,,P1
Eine_Kleine,7,G4,,P1
Eine_Kleine,7,B4,,P1
Eine_Kleine,7,B3,,P1
Eine_Kleine,7,D4,,P1
Eine_Kleine,8,G4,,P1
Eine_Kleine,8,F#4,,P1
Eine_Kleine,8,A4,,P1
Eine_Kleine,8,C5,,P1
Eine_Kleine,8,C4,,P1
Eine_Kleine,8,D4,,P1
Eine_Kleine,9,G4,,P1
Eine_Kleine,9,F#4,,P1
Eine_Kleine,9,E4,,P1
Eine_Kleine,9,B4,,P1
Eine_Kleine,9,A4,,P1
Eine_Kleine,9,B3,,P1
Eine_Kleine,9,C4,,P1
Eine_Kleine,9,D4,,P1
Eine_Kleine,10,B4,,P1
Eine_Kleine,10,D5,,P1
Eine_Kleine,10,C5,,P1
Eine_Kleine,10,G3,,P1
Eine_Kleine,10,A3,,P1
Eine_Kleine,10,B3,,P1
Eine_Kleine,11,B4,,P1
Eine_Kleine,11,D5,,P1
Eine_Kleine,11,C5,,P1
Eine_Kleine,11,E5,,P1
Eine_Kleine,12,B4,,P1
Eine_Kleine,12,D5,,P1
Eine_Kleine,12,A4,,P1
Eine_Kleine,12,C5,,P1
Eine_Kleine,12,G4,,P1
Eine_Kleine,12,F#3,,P1
Eine_Kleine,12,G3,,P1
Eine_Kleine,13,E4,,P1
Eine_Kleine,13,B4,,P1
Eine_Kleine,13,A4,,P1
Eine_Kleine,13,C4,,P1
Eine_Kleine,13,G4,,P1
Eine_Kleine,13,F#4,,P1
Eine_Kleine,13,C3,,P1
Eine_Kleine,13,D3,,P1
Eine_Kleine,14,G4,,P1
Eine_Kleine,14,F#4,,P1
Eine_Kleine,14,A4,,P1
Eine_Kleine,14,B4,,P1
Eine_Kleine,14,B2,,P1
Eine_Kleine,14,D3,,P1
Eine_Kleine,14,G3,,P1
Eine_Kleine,15,B4,,P1
Eine_Kleine,15,D5,,P1
Eine_Kleine,15,C5,,P1
Eine_Kleine,15,E5,,P1
Eine_Kleine,16,B4,,P1
Eine_Kleine,16,D5,,P1
Eine_Kleine,16,A4,,P1
Eine_Kleine,16,C5,,P1
Eine_Kleine,16,G4,,P1
Eine_Kleine,16,F#3,,P1
Eine_Kleine,16,G3,,P1
Eine_Kleine,17,E4,,P1
Eine_Kleine,17,B4,,P1
Eine_Kleine,17,A4,,P1
Eine_Kleine,17,C4,,P1
Eine_Kleine,17,G4,,P1
Eine_Kleine,17,F#4,,P1
Eine_Kleine,17,C3,,P1
Eine_Kleine,17,D3,,P1
Eine_Kleine,18,G4,,P1
Eine_Kleine,18,G3,,P1
Eine_Kleine,18,B3,,P1
Eine_Kleine,18,D4,,P1
Eine_Kleine,19,G4,,P1
Eine_Kleine,19,D4,,P1
Eine_Kleine,19,B4,,P1
Eine_Kleine,19,D5,,P1
Eine_Kleine,19,F#4,,P1
Eine_Kleine,19,C4,,P1
Eine_Kleine,20,G4,,P1
Eine_Kleine,20,G3,,P1
Eine_Kleine,20,B3,,P1
Eine_Kleine,20,D4,,P1
Eine_Kleine,21,G4,,P1
Eine_Kleine,21,D4,,P1
Eine_Kleine,21,B4,,P1
Eine_Kleine,21,D5,,P1
Eine_Kleine,21,F#4,,P1
Eine_Kleine,21,C4,,P1
Eine_Kleine,21,G3,,P1
Eine_Kleine,21,B3,,P1
Eine_Kleine,22,G4,,P1
Eine_Kleine,22,D3,,P1
Eine_Kleine,22,G3,,P1
Eine_Kleine,22,B3,,P1
Eine_Kleine,23,G2,,P1
Eine_Kleine,24,G2,,P1
Fur_Elise_fingered,0,E5,4.0,P1
Fur_Elise_fingered,0,D#5,,P1
Fur_Elise_fingered,1,E5,,P1
Fur_Elise_fingered,1,D#5,,P1
Fur_Elise_fingered,1,B4,1.0,P1
Fur_Elise_fingered,1,D5,4.0,P1
Fur_Elise_fingered,1,C5,,P1
Fur_Elise_fingered,2,A4,,P1
Fur_Elise_fingered,2,C4,1.0,P1
Fur_Elise_fingered,2,E4,2.0,P1
Fur_Elise_fingered,2,A4,4.0,P1
Fur_Elise_fingered,2,A2,5.0,P1
Fur_Elise_fingered,2,E3,2.0,P1
Fur_Elise_fingered,2,A3,1.0,P1
Fur_Elise_fingered,3,B4,,P1
Fur_Elise_fingered,3,E4,1.0,P1
Fur_Elise_fingered,3,G#4,2.0,P1
Fur_Elise_fingered,3,B4,4.0,P1
Fur_Elise_fingered,3,E2,5.0,P1
Fur_Elise_fingered,3,E3,1.0,P1
Fur_Elise_fingered,3,G#3,2.0,P1
Fur_Elise_fingered,4,C5,,P1
Fur_Elise_fingered,4,E4,1.0,P1
Fur_Elise_fingered,4,E5,5.0,P1
Fur_Elise_fingered,4,D#5,3.0,P1
Fur_Elise_fingered,4,A2,,P1
Fur_Elise_fingered,4,E3,,P1
Fur_Elise_fingered,4,A3,,P1
Fur_Elise_fingered,5,E5,4.0,P1
Fur_Elise_fingered,5,D#5,3.0,P1
Fur_Elise_fingered,5,E5,,P1
Fur_Elise_fingered,5,B4,1.0,P1
Fur_Elise_fingered,5,D5,4.0,P1
Fur_Elise_fingered,5,C5,,P1
Fur_Elise_fingered,6,A4,,P1
Fur_Elise_fingered,6,C4,,P1
Fur_Elise_fingered,6,E4,,P1
Fur_Elise_fingered,6,A2,,P1
Fur_Elise_fingered,6,E3,,P1
Fur_Elise_fingered,6,A3,,P1
Fur_Elise_fingered,7,B4,,P1
Fur_Elise_fingered,7,E4,1.0,P1
Fur_Elise_fingered,7,C5,5.0,P1
Fur_Elise_fingered,7,E2,,P1
Fur_Elise_fingered,7,E3,,P1
Fur_Elise_fingered,7,G#3,,P1
Fur_Elise_fingered,8,A4,,P1
Fur_Elise_fingered,8,A2,,P1
Fur_Elise_fingered,8,E3,,P1
Fur_Elise_fingered,8,A3,,P1
Fur_Elise_fingered,9,A4,,P1
Fur_Elise_fingered,9,B4,1.0,P1
Fur_Elise_fingered,9,C5,,P1
Fur_Elise_fingered,9,D5,,P1
Fur_Elise_fingered,9,A2,,P1
Fur_Elise_fingered,9,E3,,P1
Fur_Elise_fingered,9,A3,,P1
Fur_Elise_fingered,10,E5,,P1
Fur_Elise_fingered,10,G4,1.0,P1
Fur_Elise_fingered,10,F5,5.0,P1
Fur_Elise_fingered,10,C3,,P1
Fur_Elise_fingered,10,G3,,P1
Fur_Elise_fingered,10,C4,,P1
Fur_Elise_fingered,11,D5,,P1
Fur_Elise_fingered,11,F4,1.0,P1
Fur_Elise_fingered,11,E5,5.0,P1
Fur_Elise_fingered,11,G2,5.0,P1
Fur_Elise_fingered,11,G3,1.0,P1
Fur_Elise_fingered,11,B3,2.0,P1
Fur_Elise_fingered,12,C5,,P1
Fur_Elise_fingered,12,E4,1.0,P1
Fur_Elise_fingered,12,D5,5.0,P1
Fur_Elise_fingered,12,A2,,P1
Fur_Elise_fingered,12,E3,,P1
Fur_Elise_fingered,12,A3,,P1
Fur_Elise_fingered,13,B4,,P1
Fur_Elise_fingered,13,E4,1.0,P1
Fur_Elise_fingered,13,E5,5.0,P1
Fur_Elise_fingered,13,E2,5.0,P1
Fur_Elise_fingered,13,E3,1.0,P1
Fur_Elise_fingered,13,E4,2.0,P1
Fur_Elise_fingered,13,E4,5.0,P1
Fur_Elise_fingered,14,E5,1.0,P1
Fur_Elise_fingered,14,E6,5.0,P1
Fur_Elise_fingered,14,D#5,2.0,P1
Fur_Elise_fingered,14,D#5,3.0,P1
Fur_Elise_fingered,14,E5,2.0,P1
Fur_Elise_fingered,15,E5,3.0,P1
Fur_Elise_fingered,15,D#5,3.0,P1
Fur_Elise_fingered,15,E5,,P1
Fur_Elise_fingered,15,D#5,,P1
Fur_Elise_fingered,16,E5,,P1
Fur_Elise_fingered,16,D#5,,P1
Fur_Elise_fingered,16,B4,,P1
Fur_Elise_fingered,16,D5,4.0,P1
Fur_Elise_fingered,16,C5,,P1
Fur_Elise_fingered,17,A4,,P1
Fur_Elise_fingered,17,C4,,P1
Fur_Elise_fingered,17,E4,,P1
Fur_Elise_fingered,17,A2,,P1
Fur_Elise_fingered,17,E3,,P1
Fur_Elise_fingered,17,A3,,P1
Fur_Elise_fingered,18,B4,,P1
Fur_Elise_fingered,18,E4,,P1
Fur_Elise_fingered,18,G#4,,P1
Fur_Elise_fingered,18,E2,,P1
Fur_Elise_fingered,18,E3,,P1
Fur_Elise_fingered,18,G#3,,P1
Fur_Elise_fingered,19,C5,,P1
Fur_Elise_fingered,19,E4,,P1
Fur_Elise_fingered,19,E5,,P1
Fur_Elise_fingered,19,D#5,,P1
Fur_Elise_fingered,19,A2,,P1
Fur_Elise_fingered,19,E3,,P1
Fur_Elise_fingered,19,A3,,P1
Fur_Elise_fingered,20,E5,,P1
Fur_Elise_fingered,20,D#5,,P1
Fur_Elise_fingered,20,B4,,P1
Fur_Elise_fingered,20,D5,4.0,P1
Fur_Elise_fingered,20,C5,,P1
Fur_Elise_fingered,21,A4,,P1
Fur_Elise_fingered,21,C4,,P1
Fur_Elise_fingered,21,E4,,P1
Fur_Elise_fingered,21,A2,,P1
Fur_Elise_fingered,21,E3,,P1
Fur_Elise_fingered,21,A3,,P1
Fur_Elise_fingered,22,B4,,P1
Fur_Elise_fingered,22,E4,,P1
Fur_Elise_fingered,22,C5,,P1
Fur_Elise_fingered,22,E2,,P1
Fur_Elise_fingered,22,E3,,P1
Fur_Elise_fingered,22,G#3,,P1
Fur_Elise_fingered,23,A4,,P1
Fur_Elise_fingered,23,B4,,P1
Fur_Elise_fingered,23,C5,,P1
Fur_Elise_fingered,23,D5,,P1
Fur_Elise_fingered,23,A2,,P1
Fur_Elise_fingered,23,E3,,P1
Fur_Elise_fingered,23,A3,,P1
Fur_Elise_fingered,24,A4,,P1
Fur_Elise_fingered,24,E4,1.0,P1
Fur_Elise_fingered,24,C5,5.0,P1
Fur_Elise_fingered,24,F4,1.0,P1
Fur_Elise_fingered,24,G4,2.0,P1
Fur_Elise_fingered,24,A2,,P1
Fur_Elise_fingered,24,E3,,P1
Fur_Elise_fingered,24,A3,,P1
Fur_Elise_fingered,24,Bb3,,P1
Fur_Elise_fingered,24,C4,,P1
Fur_Elise_fingered,24,G3,,P1
Fur_Elise_fingered,25,F4,,P1
Fur_Elise_fingered,25,A4,,P1
Fur_Elise_fingered,25,C5,4.0,P1
Fur_Elise_fingered,25,F5,4.0,P1
Fur_Elise_fingered,25,E5,3.0,P1
Fur_Elise_fingered,25,F3,,P1
Fur_Elise_fingered,25,A3,,P1
Fur_Elise_fingered,25,C4,,P1
Fur_Elise_fingered,26,E5,2.0,P1
Fur_Elise_fingered,26,D5,,P1
Fur_Elise_fingered,26,Bb5,4.0,P1
Fur_Elise_fingered,26,A5,3.0,P1
Fur_Elise_fingered,26,F3,,P1
Fur_Elise_fingered,26,Bb3,,P1
Fur_Elise_fingered,26,D4,,P1
Fur_Elise_fingered,27,A5,2.0,P1
Fur_Elise_fingered,27,G5,1.0,P1
Fur_Elise_fingered,27,F5,4.0,P1
Fur_Elise_fingered,27,E5,,P1
Fur_Elise_fingered,27,D5,,P1
Fur_Elise_fingered,27,C5,1.0,P1
Fur_Elise_fingered,27,F3,,P1
Fur_Elise_fingered,27,E4,,P1
Fur_Elise_fingered,27,G3,,P1
Fur_Elise_fingered,27,Bb3,,P1
Fur_Elise_fingered,28,Bb4,3.0,P1
Fur_Elise_fingered,28,A4,,P1
Fur_Elise_fingered,28,G4,,P1
Fur_Elise_fingered,28,Bb4,,P1
Fur_Elise_fingered,28,F3,,P1
Fur_Elise_fingered,28,A3,,P1
Fur_Elise_fingered,28,C4,,P1
Fur_Elise_fingered,29,C5,4.0,P1
Fur_Elise_fingered,29,D5,2.0,P1
Fur_Elise_fingered,29,D#5,,P1
Fur_Elise_fingered,29,F3,,P1
Fur_Elise_fingered,29,A3,,P1
Fur_Elise_fingered,29,C4,,P1
Fur_Elise_fingered,30,E5,,P1
Fur_Elise_fingered,30,E5,4.0,P1
Fur_Elise_fingered,30,F5,,P1
Fur_Elise_fingered,30,A4,,P1
Fur_Elise_fingered,30,E3,,P1
Fur_Elise_fingered,30,A3,,P1
Fur_Elise_fingered,30,C4,,P1
Fur_Elise_fingered,30,D4,,P1
Fur_Elise_fingered,31,C5,3.0,P1
Fur_Elise_fingered,31,D5,,P1
Fur_Elise_fingered,31,B4,,P1
Fur_Elise_fingered,31,G3,,P1
Fur_Elise_fingered,31,E4,,P1
Fur_Elise_fingered,31,F4,,P1
Fur_Elise_fingered,32,C5,2.0,P1
Fur_Elise_fingered,32,G5,5.0,P1
Fur_Elise_fingered,32,G4,1.0,P1
Fur_Elise_fingered,32,A4,1.0,P1
Fur_Elise_fingered,32,G5,,P1
Fur_Elise_fingered,32,B4,1.0,P1
Fur_Elise_fingered,32,C5,1.0,P1
Fur_Elise_fingered,32,D5,1.0,P1
Fur_Elise_fingered,32,C4,,P1
Fur_Elise_fingered,32,E4,,P1
Fur_Elise_fingered,32,F4,,P1
Fur_Elise_fingered,32,G4,,P1
Fur_Elise_fingered,32,D4,,P1
Fur_Elise_fingered,33,E5,1.0,P1
Fur_Elise_fingered,33,G5,2.0,P1
Fur_Elise_fingered,33,C6,5.0,P1
Fur_Elise_fingered,33,B5,,P1
Fur_Elise_fingered,33,A5,,P1
Fur_Elise_fingered,33,G5,,P1
Fur_Elise_fingered,33,F5,1.0,P1
Fur_Elise_fingered,33,E5,2.0,P1
Fur_Elise_fingered,33,D5,1.0,P1
Fur_Elise_fingered,33,G5,4.0,P1
Fur_Elise_fingered,33,F5,,P1
Fur_Elise_fingered,33,D5,,P1
Fur_Elise_fingered,33,C4,,P1
Fur_Elise_fingered,33,E4,,P1
Fur_Elise_fingered,33,G4,,P1
Fur_Elise_fingered,33,F3,,P1
Fur_Elise_fingered,33,A3,,P1
Fur_Elise_fingered,33,G3,,P1
Fur_Elise_fingered,33,B3,,P1
Fur_Elise_fingered,34,C5,2.0,P1
Fur_Elise_fingered,34,G5,,P1
Fur_Elise_fingered,34,G4,,P1
Fur_Elise_fingered,34,A4,,P1
Fur_Elise_fingered,34,B4,,P1
Fur_Elise_fingered,34,C5,,P1
Fur_Elise_fingered,34,D5,,P1
Fur_Elise_fingered,34,C4,,P1
Fur_Elise_fingered,34,F4,,P1
Fur_Elise_fingered,34,E4,,P1
Fur_Elise_fingered,34,D4,,P1
Fur_Elise_fingered,35,E5,,P1
Fur_Elise_fingered,35,G5,,P1
Fur_Elise_fingered,35,C6,,P1
Fur_Elise_fingered,35,B5,,P1
Fur_Elise_fingered,35,A5,,P1
Fur_Elise_fingered,35,F5,1.0,P1
Fur_Elise_fingered,35,E5,2.0,P1
Fur_Elise_fingered,35,D5,1.0,P1
Fur_Elise_fingered,35,G5,4.0,P1
Fur_Elise_fingered,35,F5,,P1
Fur_Elise_fingered,35,C4,,P1
Fur_Elise_fingered,35,E4,,P1
Fur_Elise_fingered,35,G4,,P1
Fur_Elise_fingered,35,F3,,P1
Fur_Elise_fingered,35,A3,,P1
Fur_Elise_fingered,35,G3,,P1
Fur_Elise_fingered,35,B3,,P1
Fur_Elise_fingered,36,E5,2.0,P1
Fur_Elise_fingered,36,F5,4.0,P1
Fur_Elise_fingered,36,E5,,P1
Fur_Elise_fingered,36,D#5,,P1
Fur_Elise_fingered,36,B4,,P1
Fur_Elise_fingered,36,G#3,,P1
Fur_Elise_fingered,36,B3,,P1
Fur_Elise_fingered,37,E5,,P1
Fur_Elise_fingered,37,B4,,P1
Fur_Elise_fingered,37,E5,3.0,P1
Fur_Elise_fingered,37,D#5,,P1
Fur_Elise_fingered,38,E5,,P1
Fur_Elise_fingered,38,B4,1.0,P1
Fur_Elise_fingered,38,E5,3.0,P1
Fur_Elise_fingered,38,D#5,3.0,P1
Fur_Elise_fingered,39,D#5,2.0,P1
Fur_Elise_fingered,39,E5,3.0,P1
Fur_Elise_fingered,39,D#5,3.0,P1
Fur_Elise_fingered,39,E5,2.0,P1
Fur_Elise_fingered,40,E5,,P1
Fur_Elise_fingered,40,D#5,,P1
Fur_Elise_fingered,40,B4,,P1
Fur_Elise_fingered,40,D5,4.0,P1
Fur_Elise_fingered,40,C5,,P1
Fur_Elise_fingered,41,A4,,P1
Fur_Elise_fingered,41,C4,,P1
Fur_Elise_fingered,41,E4,,P1
Fur_Elise_fingered,41,A2,,P1
Fur_Elise_fingered,41,E3,,P1
Fur_Elise_fingered,41,A3,,P1
Fur_Elise_fingered,42,B4,,P1
Fur_Elise_fingered,42,E4,,P1
Fur_Elise_fingered,42,G#4,,P1
Fur_Elise_fingered,42,E2,,P1
Fur_Elise_fingered,42,E3,,P1
Fur_Elise_fingered,42,G#3,,P1
Fur_Elise_fingered,43,C5,,P1
Fur_Elise_fingered,43,E4,,P1
Fur_Elise_fingered,43,E5,,P1
Fur_Elise_fingered,43,D#5,,P1
Fur_Elise_fingered,43,A2,,P1
Fur_Elise_fingered,43,E3,,P1
Fur_Elise_fingered,43,A3,,P1
Fur_Elise_fingered,44,E5,,P1
Fur_Elise_fingered,44,D#5,,P1
Fur_Elise_fingered,44,B4,,P1
Fur_Elise_fingered,44,D5,,P1
Fur_Elise_fingered,44,C5,,P1
Fur_Elise_fingered,45,A4,,P1
Fur_Elise_fingered,45,C4,,P1
Fur_Elise_fingered,45,E4,,P1
Fur_Elise_fingered,45,A2,,P1
Fur_Elise_fingered,45,E3,,P1
Fur_Elise_fingered,45,A3,,P1
Fur_Elise_fingered,46,B4,,P1
Fur_Elise_fingered,46,E4,,P1
Fur_Elise_fingered,46,C5,,P1
Fur_Elise_fingered,46,E2,,P1
Fur_Elise_fingered,46,E3,,P1
Fur_Elise_fingered,46,G#3,,P1
Fur_Elise_fingered,47,A4,,P1
Fur_Elise_fingered,47,B4,,P1
Fur_Elise_fingered,47,C5,,P1
Fur_Elise_fingered,47,D5,,P1
Fur_Elise_fingered,47,A2,,P1
Fur_Elise_fingered,47,E3,,P1
Fur_Elise_fingered,47,A3,,P1
Fur_Elise_fingered,48,E5,,P1
Fur_Elise_fingered,48,G4,,P1
Fur_Elise_fingered,48,F5,,P1
Fur_Elise_fingered,48,C3,,P1
Fur_Elise_fingered,48,G3,,P1
Fur_Elise_fingered,48,C4,,P1
Fur_Elise_fingered,49,D5,,P1
Fur_Elise_fingered,49,F4,,P1
Fur_Elise_fingered,49,E5,,P1
Fur_Elise_fingered,49,G2,,P1
Fur_Elise_fingered,49,G3,,P1
Fur_Elise_fingered,49,B3,,P1
Fur_Elise_fingered,50,C5,,P1
Fur_Elise_fingered,50,E4,,P1
Fur_Elise_fingered,50,D5,,P1
Fur_Elise_fingered,50,A2,,P1
Fur_Elise_fingered,50,E3,,P1
Fur_Elise_fingered,50,A3,,P1
Fur_Elise_fingered,51,B4,,P1
Fur_Elise_fingered,51,E4,,P1
Fur_Elise_fingered,51,E5,,P1
Fur_Elise_fingered,51,E2,,P1
Fur_Elise_fingered,51,E3,,P1
Fur_Elise_fingered,52,E5,,P1
Fur_Elise_fingered,52,E6,,P1
Fur_Elise_fingered,52,D#5,,P1
Fur_Elise_fingered,53,E5,,P1
Fur_Elise_fingered,53,D#5,,P1
Fur_Elise_fingered,54,E5,,P1
Fur_Elise_fingered,54,D#5,,P1
Fur_Elise_fingered,54,B4,,P1
Fur_Elise_fingered,54,D5,,P1
Fur_Elise_fingered,54,C5,,P1
Fur_Elise_fingered,55,A4,,P1
Fur_Elise_fingered,55,C4,,P1
Fur_Elise_fingered,55,E4,,P1
Fur_Elise_fingered,55,A2,,P1
Fur_Elise_fingered,55,E3,,P1
Fur_Elise_fingered,55,A3,,P1
Fur_Elise_fingered,56,B4,,P1
Fur_Elise_fingered,56,E4,,P1
Fur_Elise_fingered,56,G#4,,P1
Fur_Elise_fingered,56,E2,,P1
Fur_Elise_fingered,56,E3,,P1
Fur_Elise_fingered,56,G#3,,P1
Fur_Elise_fingered,57,C5,,P1
Fur_Elise_fingered,57,E4,,P1
Fur_Elise_fingered,57,E5,,P1
Fur_Elise_fingered,57,D#5,,P1
Fur_Elise_fingered,57,A2,,P1
Fur_Elise_fingered,57,E3,,P1
Fur_Elise_fingered,57,A3,,P1
Fur_Elise_fingered,58,E5,,P1
Fur_Elise_fingered,58,D#5,,P1
Fur_Elise_fingered,58,B4,,P1
Fur_Elise_fingered,58,D5,,P1
Fur_Elise_fingered,58,C5,,P1
Fur_Elise_fingered,59,A4,,P1
Fur_Elise_fingered,59,C4,,P1
Fur_Elise_fingered,59,E4,,P1
Fur_Elise_fingered,59,A2,,P1
Fur_Elise_fingered,59,E3,,P1
Fur_Elise_fingered,59,A3,,P1
Fur_Elise_fingered,60,B4,,P1
Fur_Elise_fingered,60,E4,,P1
Fur_Elise_fingered,60,C5,,P1
Fur_Elise_fingered,60,E2,,P1
Fur_Elise_fingered,60,E3,,P1
Fur_Elise_fingered,60,G#3,,P1
Fur_Elise_fingered,61,A4,,P1
Fur_Elise_fingered,61,A2,3.0,P1
Fur_Elise_fingered,61,A2,1.0,P1
Fur_Elise_fingered,62,E4,1.0,P1
Fur_Elise_fingered,62,G4,2.0,P1
Fur_Elise_fingered,62,Bb4,3.0,P1
Fur_Elise_fingered,62,C#5,4.0,P1
Fur_Elise_fingered,62,A2,,P1
Fur_Elise_fingered,63,F4,1.0,P1
Fur_Elise_fingered,63,A4,2.0,P1
Fur_Elise_fingered,63,D5,5.0,P1
Fur_Elise_fingered,63,C#5,2.0,P1
Fur_Elise_fingered,63,E5,4.0,P1
Fur_Elise_fingered,63,D5,,P1
Fur_Elise_fingered,63,F5,,P1
Fur_Elise_fingered,63,A2,,P1
Fur_Elise_fingered,64,G#4,1.0,P1
Fur_Elise_fingered,64,D5,3.0,P1
Fur_Elise_fingered,64,F5,5.0,P1
Fur_Elise_fingered,64,G#4,,P1
Fur_Elise_fingered,64,D5,,P1
Fur_Elise_fingered,64,F5,,P1
Fur_Elise_fingered,64,A2,,P1
Fur_Elise_fingered,65,A4,1.0,P1
Fur_Elise_fingered,65,C5,2.0,P1
Fur_Elise_fingered,65,E5,4.0,P1
Fur_Elise_fingered,65,A2,,P1
Fur_Elise_fingered,66,F4,1.0,P1
Fur_Elise_fingered,66,D5,5.0,P1
Fur_Elise_fingered,66,E4,1.0,P1
Fur_Elise_fingered,66,C5,4.0,P1
Fur_Elise_fingered,66,D4,1.0,P1
Fur_Elise_fingered,66,B4,3.0,P1
Fur_Elise_fingered,66,D2,,P1
Fur_Elise_fingered,66,A2,,P1
Fur_Elise_fingered,67,C4,1.0,P1
Fur_Elise_fingered,67,F#4,2.0,P1
Fur_Elise_fingered,67,A4,4.0,P1
Fur_Elise_fingered,67,C4,,P1
Fur_Elise_fingered,67,A4,,P1
Fur_Elise_fingered,67,D#2,,P1
Fur_Elise_fingered,67,A2,,P1
Fur_Elise_fingered,68,C4,1.0,P1
Fur_Elise_fingered,68,A4,4.0,P1
Fur_Elise_fingered,68,E4,2.0,P1
Fur_Elise_fingered,68,C5,5.0,P1
Fur_Elise_fingered,68,D4,1.0,P1
Fur_Elise_fingered,68,B4,5.0,P1
Fur_Elise_fingered,68,E2,,P1
Fur_Elise_fingered,68,A2,,P1
Fur_Elise_fingered,68,G#2,,P1
Fur_Elise_fingered,69,C4,1.0,P1
Fur_Elise_fingered,69,A4,4.0,P1
Fur_Elise_fingered,69,A1,,P1
Fur_Elise_fingered,69,A2,,P1
Fur_Elise_fingered,70,E4,,P1
Fur_Elise_fingered,70,G4,,P1
Fur_Elise_fingered,70,Bb4,,P1
Fur_Elise_fingered,70,C#5,,P1
Fur_Elise_fingered,70,A2,,P1
Fur_Elise_fingered,71,F4,,P1
Fur_Elise_fingered,71,A4,,P1
Fur_Elise_fingered,71,D5,,P1
Fur_Elise_fingered,71,C#5,2.0,P1
Fur_Elise_fingered,71,E5,4.0,P1
Fur_Elise_fingered,71,D5,3.0,P1
Fur_Elise_fingered,71,F5,5.0,P1
Fur_Elise_fingered,71,A2,,P1
Fur_Elise_fingered,72,D5,2.0,P1
Fur_Elise_fingered,72,F5,4.0,P1
Fur_Elise_fingered,72,D5,,P1
Fur_Elise_fingered,72,F5,,P1
Fur_Elise_fingered,72,A2,,P1
Fur_Elise_fingered,73,D5,1.0,P1
Fur_Elise_fingered,73,F5,3.0,P1
Fur_Elise_fingered,73,Bb2,,P1
Fur_Elise_fingered,74,G4,1.0,P1
Fur_Elise_fingered,74,Eb5,4.0,P1
Fur_Elise_fingered,74,F4,1.0,P1
Fur_Elise_fingered,74,D5,5.0,P1
Fur_Elise_fingered,74,Eb4,2.0,P1
Fur_Elise_fingered,74,C5,5.0,P1
Fur_Elise_fingered,74,Bb2,,P1
Fur_Elise_fingered,75,D4,1.0,P1
Fur_Elise_fingered,75,F4,2.0,P1
Fur_Elise_fingered,75,Bb4,4.0,P1
Fur_Elise_fingered,75,A4,4.0,P1
Fur_Elise_fingered,75,Bb2,,P1
Fur_Elise_fingered,76,D4,1.0,P1
Fur_Elise_fingered,76,F4,2.0,P1
Fur_Elise_fingered,76,G#4,3.0,P1
Fur_Elise_fingered,76,F4,3.0,P1
Fur_Elise_fingered,76,G#4,4.0,P1
Fur_Elise_fingered,76,B2,,P1
Fur_Elise_fingered,77,C4,1.0,P1
Fur_Elise_fingered,77,E4,2.0,P1
Fur_Elise_fingered,77,A4,5.0,P1
Fur_Elise_fingered,77,C3,,P1
Fur_Elise_fingered,78,D4,,P1
Fur_Elise_fingered,78,E4,,P1
Fur_Elise_fingered,78,B4,,P1
Fur_Elise_fingered,78,E3,,P1
Fur_Elise_fingered,78,G#3,,P1
Fur_Elise_fingered,79,A3,1.0,P1
Fur_Elise_fingered,79,C4,2.0,P1
Fur_Elise_fingered,79,E4,3.0,P1
Fur_Elise_fingered,79,A4,1.0,P1
Fur_Elise_fingered,79,C5,3.0,P1
Fur_Elise_fingered,79,E5,5.0,P1
Fur_Elise_fingered,79,D5,,P1
Fur_Elise_fingered,79,C5,,P1
Fur_Elise_fingered,79,B4,,P1
Fur_Elise_fingered,79,A1,,P1
Fur_Elise_fingered,79,A3,,P1
Fur_Elise_fingered,79,C4,,P1
Fur_Elise_fingered,79,E4,,P1
Fur_Elise_fingered,80,A4,1.0,P1
Fur_Elise_fingered,80,C5,2.0,P1
Fur_Elise_fingered,80,E5,3.0,P1
Fur_Elise_fingered,80,A5,1.0,P1
Fur_Elise_fingered,80,C6,3.0,P1
Fur_Elise_fingered,80,E6,,P1
